ID,label
798,mountain
799,sea
800,sea
801,sea
802,buildings
803,buildings
804,sea
805,sea
806,mountain
807,sea
808,sea
809,glacier
810,forest
811,forest
812,forest
813,sea
814,glacier
815,street
816,street
817,buildings
818,buildings
819,glacier
820,forest
821,forest
822,buildings
823,buildings
824,forest
825,buildings
826,street
827,forest
828,street
829,street
830,sea
831,buildings
832,sea
833,glacier
834,glacier
835,mountain
836,buildings
837,buildings
838,buildings
839,buildings
840,buildings
841,glacier
842,buildings
843,buildings
844,buildings
845,forest
846,glacier
847,forest
848,buildings
849,buildings
850,forest
851,glacier
852,forest
853,buildings
854,forest
855,forest
856,sea
857,street
858,forest
859,glacier
860,street
861,buildings
862,mountain
863,glacier
864,street
865,street
866,sea
867,sea
868,forest
869,street
870,street
871,street
872,glacier
873,buildings
874,forest
875,glacier
876,street
877,street
878,sea
879,glacier
880,glacier
881,buildings
882,buildings
883,buildings
884,buildings
885,glacier
886,forest
887,glacier
888,glacier
889,buildings
890,sea
891,sea
892,sea
893,sea
894,street
895,glacier
896,street
897,glacier
898,sea
899,sea
900,forest
901,street
902,glacier
903,glacier
904,forest
905,mountain
906,forest
907,buildings
908,street
909,forest
910,glacier
911,forest
912,glacier
913,sea
914,sea
915,forest
916,mountain
917,street
918,buildings
919,sea
920,sea
921,glacier
922,sea
923,sea
924,buildings
925,forest
926,glacier
927,glacier
928,sea
929,buildings
930,glacier
931,forest
932,forest
933,glacier
934,street
935,street
936,glacier
937,street
938,street
939,glacier
940,forest
941,buildings
942,sea
943,buildings
944,forest
945,street
946,glacier
947,buildings
948,glacier
949,buildings
950,buildings
951,buildings
952,buildings
953,sea
954,sea
955,buildings
956,buildings
957,buildings
958,street
959,sea
960,buildings
961,sea
962,buildings
963,buildings
964,buildings
965,glacier
966,buildings
967,forest
968,street
969,buildings
970,street
971,buildings
972,forest
973,sea
974,glacier
975,street
976,forest
977,street
978,glacier
979,sea
980,street
981,sea
982,sea
983,forest
984,forest
985,sea
986,buildings
987,forest
988,buildings
989,buildings
990,street
991,glacier
992,street
993,glacier
994,glacier
995,buildings
996,street
997,forest
998,glacier
999,street
1000,sea
1001,forest
1002,glacier
1003,buildings
1004,forest
1005,glacier
1006,forest
1007,buildings
1008,street
1009,buildings
1010,forest
1011,street
1012,forest
1013,buildings
1014,street
1015,glacier
1016,street
1017,sea
1018,glacier
1019,buildings
1020,street
1021,buildings
1022,mountain
1023,street
1024,buildings
1025,sea
1026,buildings
1027,forest
1028,glacier
1029,sea
1030,sea
1031,glacier
1032,glacier
1033,buildings
1034,sea
1035,mountain
1036,sea
1037,glacier
1038,forest
1039,glacier
1040,forest
1041,forest
1042,street
1043,glacier
1044,buildings
1045,buildings
1046,glacier
1047,street
1048,glacier
1049,buildings
1050,street
1051,buildings
1052,street
1053,buildings
1054,glacier
1055,street
1056,buildings
1057,buildings
1058,street
1059,glacier
1060,street
1061,sea
1062,forest
1063,street
1064,forest
1065,sea
1066,mountain
1067,sea
1068,forest
1069,buildings
1070,sea
1071,street
1072,sea
1073,street
1074,street
1075,forest
1076,buildings
1077,mountain
1078,mountain
1079,mountain
1080,forest
1081,glacier
1082,street
1083,forest
1084,street
1085,mountain
1086,buildings
1087,street
1088,buildings
1089,buildings
1090,forest
1091,sea
1092,forest
1093,street
1094,sea
1095,forest
1096,street
1097,buildings
1098,street
1099,buildings
1100,buildings
1101,street
1102,glacier
1103,glacier
1104,glacier
1105,forest
1106,sea
1107,street
1108,sea
1109,sea
1110,forest
1111,sea
1112,buildings
1113,forest
1114,glacier
1115,glacier
1116,street
1117,forest
1118,forest
1119,street
1120,forest
1121,street
1122,sea
1123,sea
1124,glacier
1125,mountain
1126,glacier
1127,glacier
1128,buildings
1129,forest
1130,sea
1131,sea
1132,forest
1133,street
1134,sea
1135,street
1136,glacier
1137,glacier
1138,sea
1139,street
1140,forest
1141,sea
1142,buildings
1143,glacier
1144,street
1145,glacier
1146,street
1147,forest
1148,sea
1149,sea
1150,forest
1151,buildings
1152,glacier
1153,street
1154,mountain
1155,forest
1156,street
1157,street
1158,sea
1159,forest
1160,glacier
1161,mountain
1162,glacier
1163,buildings
1164,sea
1165,buildings
1166,street
1167,street
1168,street
1169,forest
1170,forest
1171,sea
1172,street
1173,street
1174,glacier
1175,forest
1176,street
1177,sea
1178,glacier
1179,buildings
1180,street
1181,forest
1182,street
1183,forest
1184,buildings
1185,forest
1186,sea
1187,sea
1188,street
1189,sea
1190,sea
1191,buildings
1192,sea
1193,buildings
1194,glacier
1195,street
1196,glacier
1197,forest
1198,buildings
1199,forest
1200,street
1201,buildings
1202,forest
1203,sea
1204,buildings
1205,buildings
1206,glacier
1207,forest
1208,sea
1209,glacier
1210,forest
1211,sea
1212,street
1213,buildings
1214,mountain
1215,street
1216,buildings
1217,sea
1218,glacier
1219,street
1220,forest
1221,mountain
1222,mountain
1223,sea
1224,mountain
1225,buildings
1226,buildings
1227,street
1228,buildings
1229,sea
1230,glacier
1231,buildings
1232,glacier
1233,mountain
1234,glacier
1235,mountain
1236,buildings
1237,buildings
1238,buildings
1239,sea
1240,glacier
1241,street
1242,street
1243,forest
1244,buildings
1245,sea
1246,buildings
1247,forest
1248,street
1249,sea
1250,forest
1251,street
1252,forest
1253,sea
1254,sea
1255,sea
1256,forest
1257,buildings
1258,street
1259,street
1260,forest
1261,glacier
1262,sea
1263,glacier
1264,sea
1265,street
1266,forest
1267,buildings
1268,forest
1269,street
1270,forest
1271,street
1272,street
1273,street
1274,glacier
1275,buildings
1276,sea
1277,buildings
1278,sea
1279,sea
1280,street
1281,buildings
1282,sea
1283,street
1284,sea
1285,street
1286,buildings
1287,glacier
1288,forest
1289,glacier
1290,street
1291,buildings
1292,sea
1293,forest
1294,sea
1295,sea
1296,street
1297,sea
1298,buildings
1299,glacier
1300,forest
1301,mountain
1302,buildings
1303,glacier
1304,street
1305,sea
1306,sea
1307,glacier
1308,street
1309,forest
1310,forest
1311,sea
1312,buildings
1313,glacier
1314,buildings
1315,sea
1316,buildings
1317,sea
1318,glacier
1319,buildings
1320,street
1321,buildings
1322,forest
1323,street
1324,sea
1325,street
1326,street
1327,forest
1328,sea
1329,glacier
1330,sea
1331,sea
1332,street
1333,street
1334,sea
1335,forest
1336,glacier
1337,buildings
1338,forest
1339,glacier
1340,street
1341,street
1342,buildings
1343,mountain
1344,street
1345,forest
1346,forest
1347,buildings
1348,sea
1349,buildings
1350,glacier
1351,glacier
1352,glacier
1353,street
1354,sea
1355,sea
1356,street
1357,glacier
1358,street
1359,glacier
1360,glacier
1361,street
1362,glacier
1363,buildings
1364,forest
1365,sea
1366,buildings
1367,sea
1368,forest
1369,sea
1370,street
1371,sea
1372,street
1373,buildings
1374,buildings
1375,forest
1376,buildings
1377,glacier
1378,street
1379,street
1380,forest
1381,street
1382,glacier
1383,sea
1384,forest
1385,street
1386,glacier
1387,street
1388,sea
1389,glacier
1390,mountain
1391,forest
1392,glacier
1393,street
1394,mountain
1395,mountain
1396,forest
1397,street
1398,sea
1399,street
1400,mountain
1401,glacier
1402,mountain
1403,street
1404,glacier
1405,mountain
1406,glacier
1407,sea
1408,sea
1409,forest
1410,sea
1411,mountain
1412,buildings
1413,glacier
1414,glacier
1415,forest
1416,buildings
1417,buildings
1418,forest
1419,sea
1420,forest
1421,mountain
1422,forest
1423,buildings
1424,forest
1425,glacier
1426,forest
1427,sea
1428,sea
1429,glacier
1430,buildings
1431,buildings
1432,glacier
1433,sea
1434,street
1435,street
1436,street
1437,mountain
1438,forest
1439,sea
1440,sea
1441,buildings
1442,sea
1443,sea
1444,glacier
1445,sea
1446,street
1447,buildings
1448,glacier
1449,forest
1450,street
1451,sea
1452,buildings
1453,sea
1454,sea
1455,forest
1456,forest
1457,street
1458,street
1459,forest
1460,glacier
1461,sea
1462,sea
1463,sea
1464,street
1465,sea
1466,buildings
1467,forest
1468,forest
1469,buildings
1470,forest
1471,sea
1472,forest
1473,street
1474,buildings
1475,street
1476,street
1477,glacier
1478,sea
1479,sea
1480,buildings
1481,street
1482,forest
1483,mountain
1484,street
1485,glacier
1486,mountain
1487,street
1488,glacier
1489,sea
1490,glacier
1491,glacier
1492,street
1493,street
1494,glacier
1495,glacier
1496,glacier
1497,sea
1498,mountain
1499,street
1500,buildings
1501,street
1502,street
1503,glacier
1504,glacier
1505,forest
1506,mountain
1507,sea
1508,sea
1509,forest
1510,glacier
1511,glacier
1512,sea
1513,forest
1514,sea
1515,street
1516,mountain
1517,glacier
1518,sea
1519,buildings
1520,glacier
1521,glacier
1522,forest
1523,mountain
1524,sea
1525,forest
1526,glacier
1527,street
1528,sea
1529,buildings
1530,glacier
1531,glacier
1532,glacier
1533,buildings
1534,forest
1535,forest
1536,forest
1537,street
1538,street
1539,sea
1540,forest
1541,glacier
1542,forest
1543,street
1544,sea
1545,buildings
1546,glacier
1547,buildings
1548,glacier
1549,sea
1550,glacier
1551,buildings
1552,forest
1553,forest
1554,sea
1555,sea
1556,street
1557,street
1558,forest
1559,street
1560,forest
1561,glacier
1562,street
1563,street
1564,forest
1565,forest
1566,glacier
1567,forest
1568,sea
1569,buildings
1570,street
1571,glacier
1572,buildings
1573,buildings
1574,mountain
1575,forest
1576,buildings
1577,forest
1578,street
1579,glacier
1580,sea
1581,buildings
1582,street
1583,glacier
1584,street
1585,glacier
1586,glacier
1587,forest
1588,glacier
1589,glacier
1590,mountain
1591,forest
1592,street
1593,sea
1594,sea
1595,sea
1596,street
1597,sea
1598,buildings
1599,forest
1600,buildings
1601,forest
1602,forest
1603,forest
1604,sea
1605,sea
1606,buildings
1607,forest
1608,glacier
1609,sea
1610,buildings
1611,street
1612,mountain
1613,buildings
1614,forest
1615,buildings
1616,sea
1617,forest
1618,glacier
1619,forest
1620,mountain
1621,buildings
1622,sea
1623,street
1624,street
1625,forest
1626,forest
1627,sea
1628,street
1629,forest
1630,street
1631,glacier
1632,forest
1633,glacier
1634,glacier
1635,sea
1636,sea
1637,street
1638,sea
1639,glacier
1640,sea
1641,buildings
1642,glacier
1643,sea
1644,street
1645,sea
1646,glacier
1647,glacier
1648,buildings
1649,sea
1650,buildings
1651,street
1652,street
1653,buildings
1654,street
1655,forest
1656,street
1657,glacier
1658,forest
1659,forest
1660,sea
1661,glacier
1662,buildings
1663,sea
1664,glacier
1665,glacier
1666,sea
1667,forest
1668,buildings
1669,glacier
1670,sea
1671,glacier
1672,sea
1673,buildings
1674,street
1675,mountain
1676,forest
1677,buildings
1678,glacier
1679,sea
1680,glacier
1681,street
1682,glacier
1683,street
1684,sea
1685,glacier
1686,sea
1687,forest
1688,forest
1689,street
1690,mountain
1691,sea
1692,forest
1693,forest
1694,street
1695,street
1696,buildings
1697,street
1698,forest
1699,buildings
1700,sea
1701,sea
1702,buildings
1703,forest
1704,forest
1705,forest
1706,glacier
1707,street
1708,glacier
1709,street
1710,forest
1711,sea
1712,forest
1713,street
1714,sea
1715,forest
1716,forest
1717,forest
1718,street
1719,sea
1720,forest
1721,street
1722,street
1723,forest
1724,glacier
1725,sea
1726,forest
1727,glacier
1728,sea
1729,forest
1730,street
1731,forest
1732,buildings
1733,street
1734,glacier
1735,forest
1736,glacier
1737,glacier
1738,glacier
1739,buildings
1740,buildings
1741,buildings
1742,buildings
1743,forest
1744,glacier
1745,glacier
1746,sea
1747,forest
1748,buildings
1749,sea
1750,glacier
1751,glacier
1752,street
1753,sea
1754,buildings
1755,forest
1756,mountain
1757,street
1758,buildings
1759,sea
1760,buildings
1761,forest
1762,glacier
1763,street
1764,buildings
1765,street
1766,forest
1767,street
1768,forest
1769,mountain
1770,sea
1771,street
1772,forest
1773,forest
1774,forest
1775,forest
1776,sea
1777,mountain
1778,sea
1779,street
1780,forest
1781,street
1782,buildings
1783,sea
1784,sea
1785,forest
1786,sea
1787,street
1788,forest
1789,sea
1790,sea
1791,buildings
1792,glacier
1793,street
1794,buildings
1795,street
1796,forest
1797,sea
1798,buildings
1799,buildings
1800,forest
1801,street
1802,forest
1803,sea
1804,forest
1805,forest
1806,buildings
1807,buildings
1808,street
1809,glacier
1810,glacier
1811,buildings
1812,buildings
1813,sea
1814,sea
1815,street
1816,sea
1817,forest
1818,buildings
1819,sea
1820,glacier
1821,sea
1822,glacier
1823,sea
1824,forest
1825,glacier
1826,sea
1827,forest
1828,sea
1829,buildings
1830,street
1831,sea
1832,street
1833,buildings
1834,sea
1835,forest
1836,buildings
1837,sea
1838,sea
1839,glacier
1840,glacier
1841,glacier
1842,glacier
1843,buildings
1844,glacier
1845,sea
1846,forest
1847,glacier
1848,mountain
1849,street
1850,street
1851,glacier
1852,forest
1853,buildings
1854,buildings
1855,sea
1856,street
1857,mountain
1858,glacier
1859,forest
1860,forest
1861,forest
1862,sea
1863,sea
1864,street
1865,glacier
1866,sea
1867,buildings
1868,street
1869,forest
1870,forest
1871,street
1872,sea
1873,sea
1874,buildings
1875,buildings
1876,forest
1877,street
1878,street
1879,street
1880,glacier
1881,sea
1882,buildings
1883,sea
1884,glacier
1885,sea
1886,forest
1887,buildings
1888,street
1889,sea
1890,glacier
1891,sea
1892,glacier
1893,buildings
1894,glacier
1895,street
1896,sea
1897,glacier
1898,mountain
1899,buildings
1900,glacier
1901,glacier
1902,street
1903,buildings
1904,sea
1905,street
1906,street
1907,street
1908,buildings
1909,buildings
1910,sea
1911,buildings
1912,forest
1913,mountain
1914,street
1915,glacier
1916,street
1917,forest
1918,buildings
1919,forest
1920,sea
1921,forest
1922,street
1923,buildings
1924,street
1925,forest
1926,street
1927,sea
1928,sea
1929,sea
1930,forest
1931,sea
1932,sea
1933,forest
1934,buildings
1935,buildings
1936,glacier
1937,forest
1938,buildings
1939,forest
1940,glacier
1941,buildings
1942,forest
1943,sea
1944,forest
1945,buildings
1946,street
1947,street
1948,forest
1949,forest
1950,forest
1951,glacier
1952,mountain
1953,buildings
1954,glacier
1955,buildings
1956,glacier
1957,street
1958,street
1959,sea
1960,street
1961,forest
1962,street
1963,street
1964,glacier
1965,buildings
1966,forest
1967,forest
1968,forest
1969,mountain
1970,street
1971,glacier
1972,glacier
1973,buildings
1974,sea
1975,buildings
1976,forest
1977,forest
1978,sea
1979,buildings
1980,street
1981,mountain
1982,buildings
1983,mountain
1984,street
1985,forest
1986,glacier
1987,street
1988,buildings
1989,sea
1990,mountain
1991,glacier
1992,buildings
1993,sea
1994,street
1995,forest
1996,glacier
1997,mountain
1998,glacier
1999,buildings
2000,street
2001,forest
2002,buildings
2003,street
2004,forest
2005,street
2006,sea
2007,sea
2008,street
2009,glacier
2010,forest
2011,buildings
2012,street
2013,forest
2014,glacier
2015,glacier
2016,buildings
2017,glacier
2018,glacier
2019,glacier
2020,forest
2021,sea
2022,sea
2023,forest
2024,street
2025,forest
2026,sea
2027,glacier
2028,glacier
2029,glacier
2030,glacier
2031,buildings
2032,mountain
2033,forest
2034,forest
2035,buildings
2036,glacier
2037,glacier
2038,buildings
2039,sea
2040,sea
2041,glacier
2042,sea
2043,buildings
2044,street
2045,street
2046,forest
2047,street
2048,forest
2049,street
2050,glacier
2051,glacier
2052,sea
2053,buildings
2054,street
2055,forest
2056,mountain
2057,street
2058,forest
2059,forest
2060,sea
2061,glacier
2062,buildings
2063,sea
2064,buildings
2065,sea
2066,sea
2067,forest
2068,glacier
2069,forest
2070,street
2071,glacier
2072,buildings
2073,buildings
2074,sea
2075,sea
2076,sea
2077,street
2078,forest
2079,buildings
2080,street
2081,sea
2082,glacier
2083,street
2084,glacier
2085,sea
2086,forest
2087,buildings
2088,glacier
2089,glacier
2090,glacier
2091,street
2092,sea
2093,street
2094,sea
2095,forest
2096,glacier
2097,street
2098,forest
2099,forest
2100,sea
2101,mountain
2102,forest
2103,glacier
2104,sea
2105,forest
2106,street
2107,street
2108,buildings
2109,sea
2110,sea
2111,glacier
2112,glacier
2113,sea
2114,forest
2115,sea
2116,street
2117,buildings
2118,street
2119,mountain
2120,forest
2121,mountain
2122,forest
2123,mountain
2124,glacier
2125,glacier
2126,glacier
2127,forest
2128,buildings
2129,sea
2130,buildings
2131,street
2132,forest
2133,street
2134,glacier
2135,glacier
2136,street
2137,forest
2138,sea
2139,buildings
2140,buildings
2141,sea
2142,glacier
2143,sea
2144,buildings
2145,sea
2146,glacier
2147,sea
2148,buildings
2149,forest
2150,glacier
2151,street
2152,buildings
2153,buildings
2154,sea
2155,glacier
2156,street
2157,forest
2158,glacier
2159,glacier
2160,forest
2161,forest
2162,mountain
2163,street
2164,sea
2165,glacier
2166,sea
2167,sea
2168,street
2169,street
2170,street
2171,street
2172,buildings
2173,buildings
2174,forest
2175,mountain
2176,street
2177,street
2178,street
2179,buildings
2180,sea
2181,forest
2182,street
2183,forest
2184,buildings
2185,sea
2186,glacier
2187,glacier
2188,sea
2189,forest
2190,street
2191,forest
2192,street
2193,forest
2194,glacier
2195,street
2196,sea
2197,street
2198,sea
2199,glacier
2200,glacier
2201,sea
2202,glacier
2203,street
2204,sea
2205,sea
2206,sea
2207,buildings
2208,glacier
2209,forest
2210,forest
2211,sea
2212,glacier
2213,buildings
2214,glacier
2215,forest
2216,street
2217,forest
2218,glacier
2219,forest
2220,glacier
2221,glacier
2222,glacier
2223,forest
2224,forest
2225,sea
2226,street
2227,street
2228,sea
2229,buildings
2230,sea
2231,glacier
2232,buildings
2233,sea
2234,forest
2235,street
2236,mountain
2237,mountain
2238,buildings
2239,glacier
2240,buildings
2241,forest
2242,street
2243,street
2244,glacier
2245,glacier
2246,street
2247,sea
2248,buildings
2249,mountain
2250,sea
2251,street
2252,buildings
2253,glacier
2254,sea
2255,glacier
2256,glacier
2257,forest
2258,buildings
2259,forest
2260,forest
2261,glacier
2262,mountain
2263,sea
2264,forest
2265,street
2266,glacier
2267,sea
2268,glacier
2269,street
2270,sea
2271,sea
2272,mountain
2273,glacier
2274,sea
2275,buildings
2276,mountain
2277,forest
2278,street
2279,sea
2280,street
2281,street
2282,street
2283,sea
2284,buildings
2285,forest
2286,buildings
2287,buildings
2288,street
2289,buildings
2290,mountain
2291,forest
2292,forest
2293,buildings
2294,buildings
2295,buildings
2296,buildings
2297,forest
2298,buildings
2299,street
2300,street
2301,forest
2302,forest
2303,street
2304,buildings
2305,street
2306,glacier
2307,buildings
2308,forest
2309,buildings
2310,forest
2311,buildings
2312,forest
2313,forest
2314,sea
2315,sea
2316,sea
2317,forest
2318,glacier
2319,mountain
2320,forest
2321,street
2322,glacier
2323,mountain
2324,buildings
2325,sea
2326,glacier
2327,forest
2328,glacier
2329,street
2330,buildings
2331,glacier
2332,forest
2333,buildings
2334,sea
2335,buildings
2336,buildings
2337,forest
2338,sea
2339,buildings
2340,glacier
2341,glacier
2342,forest
2343,sea
2344,glacier
2345,buildings
2346,sea
2347,sea
2348,street
2349,buildings
2350,buildings
2351,street
2352,street
2353,street
2354,glacier
2355,street
2356,street
2357,forest
2358,street
2359,street
2360,buildings
2361,street
2362,buildings
2363,mountain
2364,forest
2365,sea
2366,buildings
2367,buildings
2368,mountain
2369,sea
2370,glacier
2371,glacier
2372,sea
2373,sea
2374,street
2375,forest
2376,glacier
2377,forest
2378,street
2379,mountain
2380,glacier
2381,street
2382,street
2383,forest
2384,glacier
2385,buildings
2386,sea
2387,mountain
2388,mountain
2389,forest
2390,mountain
2391,sea
2392,glacier
2393,forest
2394,glacier
2395,forest
2396,forest
2397,street
2398,glacier
2399,glacier
2400,forest
2401,buildings
2402,sea
2403,glacier
